%CPU
%CPU
%CPU
%CPU
%CPU
%CPU
%CPU
6,7
0,0
6,7
6,7
6,7
6,7
0,0
6,2
0,0
6,7
0,0
0,0
0,0
0,0
0,0
0,0
6,7
13,3
6,7
¿¦Rþ
6,7
0,0
0,0
6,7
0,0
13,3
40,0
46,7
6,7
13,3
13,3
13,3
0,0
0,0
6,7
0,0
6,7
46,7
93,3
33,3
86,7
6,7
13,3
0,0
0,0
0,0
0,0
0,0
6,7
0,0
6,7
0,0
0,0
0,0
0,0
0,0
0,0
6,7
0,0
0,0
33,3
6,7
6,7
13,3
0,0
6,7
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
6,7
0,0
0,0
0,0
0,0
6,7
0,0
0,0
0,0
0,0
0,0
6,7
6,7
6,7
6,7
6,7
6,7
6,7
0,0
6,7
0,0
6,7
6,7
6,7
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
6,2
6,7
0,0
6,7
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
6,7
6,7
6,7
0,0
0,0
0,0
0,0
0,0
0,0
0,0
%CPU
%CPU
%CPU
%CPU
%CPU
%CPU
%CPU
%CPU
 —,þ
